date,temperature,humidity,luminosity
2019-11-27 15:53:47.118,26.6,27.7,86
2019-11-27 15:53:49.392,26.7,27.6,86
2019-11-27 15:53:51.665,26.6,27.6,85
2019-11-27 15:53:53.937,26.6,27.6,86
2019-11-27 15:53:56.212,26.6,27.6,86
2019-11-27 15:53:58.481,26.7,27.6,86
2019-11-27 15:54:00.754,26.6,27.6,87
2019-11-27 15:54:03.026,26.6,27.6,85
2019-11-27 15:54:05.300,26.6,27.6,87
2019-11-27 15:54:07.573,26.6,27.6,86
2019-11-27 15:54:09.842,26.6,27.5,86
2019-11-27 15:54:12.114,26.6,27.5,87
2019-11-27 15:54:14.389,26.6,27.6,83
2019-11-27 15:54:16.662,26.6,27.6,86
2019-11-27 15:54:18.935,26.6,27.8,88
2019-11-27 15:54:21.204,26.6,27.8,88
2019-11-27 15:54:23.478,26.6,27.8,88
2019-11-27 15:54:25.751,26.6,27.8,87
2019-11-27 15:54:28.024,26.6,27.7,88
2019-11-27 15:54:30.298,26.6,27.7,83
2019-11-27 15:54:32.571,26.6,27.7,85
2019-11-27 15:54:34.839,26.6,27.7,87
2019-11-27 15:54:37.112,26.6,27.8,87
2019-11-27 15:54:39.386,26.6,27.8,87
2019-11-27 15:54:41.659,26.6,27.8,87
2019-11-27 15:54:43.931,26.6,27.8,88
2019-11-27 15:54:46.202,26.6,27.7,88
2019-11-27 15:54:48.475,26.6,27.7,88
2019-11-27 15:54:50.748,26.6,27.7,87
2019-11-27 15:54:53.021,26.6,27.7,87
2019-11-27 15:54:55.294,26.6,27.7,88
2019-11-27 15:54:57.567,26.6,27.8,88
2019-11-27 15:54:59.837,26.6,27.8,88
2019-11-27 15:55:02.110,26.6,27.8,89
2019-11-27 15:55:04.384,26.6,27.8,89
2019-11-27 15:55:06.657,26.6,27.8,88
2019-11-27 15:55:08.929,26.6,27.9,88
2019-11-27 15:55:11.200,26.6,28.0,88
2019-11-27 15:55:13.473,26.6,28.0,87
2019-11-27 15:55:15.746,26.6,27.9,88
2019-11-27 15:55:18.019,26.5,28.0,88
2019-11-27 15:55:20.293,26.6,27.9,88
2019-11-27 15:55:22.566,26.6,27.9,88
2019-11-27 15:55:24.835,26.5,27.9,88
2019-11-27 15:55:27.108,26.6,27.9,88
2019-11-27 15:55:29.382,26.6,27.9,88
2019-11-27 15:55:31.655,26.5,27.8,86
2019-11-27 15:55:33.928,26.5,27.8,88
2019-11-27 15:55:36.201,26.5,27.8,87
2019-11-27 15:55:38.470,26.5,27.8,87
2019-11-27 15:55:40.743,26.5,27.7,87
2019-11-27 15:55:43.015,26.5,27.7,87
2019-11-27 15:55:45.290,26.5,27.7,87
2019-11-27 15:55:47.563,26.5,27.7,88
2019-11-27 15:55:49.833,26.5,27.7,88
2019-11-27 15:55:52.106,26.5,27.6,87
2019-11-27 15:55:54.379,26.5,27.5,84
2019-11-27 15:55:56.652,26.4,27.5,87
2019-11-27 15:55:58.925,26.4,27.5,86
2019-11-27 15:56:01.198,26.4,27.4,87
2019-11-27 15:56:03.468,26.4,27.4,87
2019-11-27 15:56:05.741,26.4,27.4,87
2019-11-27 15:56:08.013,26.4,27.4,87
2019-11-27 15:56:10.288,26.4,27.4,87
2019-11-27 15:56:12.560,26.4,27.4,88
2019-11-27 15:56:14.828,26.4,27.4,87
2019-11-27 15:56:17.102,26.4,27.4,88
2019-11-27 15:56:19.376,26.3,27.4,88
2019-11-27 15:56:21.649,26.3,27.4,88
2019-11-27 15:56:23.921,26.3,27.5,88
2019-11-27 15:56:26.196,26.3,27.5,88
2019-11-27 15:56:28.465,26.3,27.5,88
2019-11-27 15:56:30.738,26.3,27.6,88
2019-11-27 15:56:33.011,26.3,27.6,88
2019-11-27 15:56:35.284,26.2,27.6,88
2019-11-27 15:56:37.558,26.2,27.7,88
2019-11-27 15:56:39.829,26.3,27.8,88
2019-11-27 15:56:42.099,26.2,27.8,87
2019-11-27 15:56:44.373,26.2,27.8,87
2019-11-27 15:56:46.646,26.2,27.9,87
2019-11-27 15:56:48.920,26.2,27.8,87
2019-11-27 15:56:51.192,26.2,27.8,87
2019-11-27 15:56:53.466,26.2,27.8,82
2019-11-27 15:56:55.735,26.2,27.7,87
2019-11-27 15:56:58.008,26.2,27.7,85
2019-11-27 15:57:00.281,26.1,27.7,83
2019-11-27 15:57:02.555,26.2,27.6,83
2019-11-27 15:57:04.827,26.1,27.6,82
2019-11-27 15:57:07.101,26.1,27.6,84
2019-11-27 15:57:09.371,26.1,27.6,83
2019-11-27 15:57:11.644,26.1,27.6,83
2019-11-27 15:57:13.917,26.1,27.6,83
2019-11-27 15:57:16.190,26.0,27.7,83
2019-11-27 15:57:18.463,26.0,27.7,83
2019-11-27 15:57:20.736,26.0,27.7,82
2019-11-27 15:57:23.005,26.0,27.7,81
2019-11-27 15:57:25.279,26.0,27.7,83
2019-11-27 15:57:27.552,26.0,27.8,84
2019-11-27 15:57:29.825,26.0,27.8,84
2019-11-27 15:57:32.097,26.0,27.8,85
2019-11-27 15:57:34.368,25.9,27.4,84
2019-11-27 15:57:36.641,25.9,27.4,84
2019-11-27 15:57:38.913,25.9,27.5,84
2019-11-27 15:57:41.188,25.9,27.5,84
2019-11-27 15:57:43.461,25.9,27.5,84
2019-11-27 15:57:45.734,25.9,27.5,84
